ZEIT;AA  _TEM;AA  _ETP;AA  _IZP;AA  _TRA;AA  _EVA;AA  _ETA;AA  _SCH;AA  _NIE;AA  _NEF;AA  _QOB;AA  _QBA;AA  _QIN;AA  _1AB;AA  _BOF;AE  _TEM;AE  _ETP;AE  _IZP;AE  _TRA;AE  _EVA;AE  _ETA;AE  _SCH;AE  _NIE;AE  _NEF;AE  _QOB;AE  _QBA;AE  _QIN;AE  _1AB;AE  _BOF;AB  _TEM;AB  _ETP;AB  _IZP;AB  _TRA;AB  _EVA;AB  _ETA;AB  _SCH;AB  _NIE;AB  _NEF;AB  _QOB;AB  _QBA;AB  _QIN;AB  _1AB;AB  _BOF;AC  _TEM;AC  _ETP;AC  _IZP;AC  _TRA;AC  _EVA;AC  _ETA;AC  _SCH;AC  _NIE;AC  _NEF;AC  _QOB;AC  _QBA;AC  _QIN;AC  _1AB;AC  _BOF;AD  _TEM;AD  _ETP;AD  _IZP;AD  _TRA;AD  _EVA;AD  _ETA;AD  _SCH;AD  _NIE;AD  _NEF;AD  _QOB;AD  _QBA;AD  _QIN;AD  _1AB;AD  _BOF;S0  _1ZU;S0  _1AB;S0  _WSP;S0  _  v;S1  _1ZU;S1  _1AB;S1  _WSP;S1  _  v;S2  _1ZU;S2  _1AB;S2  _WSP;S2  _  v;S3  _1ZU;S3  _1AB;S3  _WSP;S3  _  v
05.02.1971 00:00;2.694;0.142;0;0;0;0.142;0;1.803;0.451;0.118;0.084;0;0.203;0;2.694;0.142;0;0;0;0.142;0;1.788;0.447;0.106;0.066;0;0.172;0;2.694;0.142;0;0;0;0.142;0;1.837;0.459;0.114;0.054;0;0.168;0;2.694;0.142;0;0;0;0.142;0;1.816;0.454;0.225;0.102;0;0.327;0;2.694;0.142;0;0;0;0.142;0;1.354;0.338;0.157;0.112;0;0.269;0;0.269;0.385;0;            NaN;0.88;0.852;0;            NaN;1.024;0.578;0;            NaN;0.78;0.677;0;            NaN
06.02.1971 00:00;0.862;0.18;0;0;0;0.18;0;0.139;0.024;0.023;0.084;0;0.107;0;0.862;0.18;0;0;0;0.18;0;0.324;0.081;0.023;0.066;0;0.089;0;0.862;0.18;0;0;0;0.18;0;0.469;0.117;0.029;0.054;0;0.083;0;0.862;0.18;0;0;0;0.18;0;0.462;0.115;0.061;0.102;0;0.164;0;0.862;0.18;0;0;0;0.18;0;0.436;0.109;0.045;0.112;0;0.157;0;0.157;0.269;0;            NaN;0.515;0.88;0;            NaN;0.969;1.024;0;            NaN;1.132;0.78;0;            NaN
07.02.1971 00:00;0.85;0.173;0;0;0;0.173;0;1.306;0.326;0.03;0.084;0;0.114;0;0.85;0.173;0;0;0;0.173;0;1.885;0.471;0.034;0.066;0;0.101;0;0.85;0.173;0;0;0;0.173;0;2.425;0.606;0.034;0.054;0;0.088;0;0.85;0.173;0;0;0;0.173;0;2.374;0.593;0.062;0.102;0;0.164;0;0.85;0.173;0;0;0;0.173;0;1.659;0.415;0.049;0.112;0;0.161;0;0.161;0.157;0;            NaN;0.409;0.515;0;            NaN;0.616;0.969;0;            NaN;1.083;1.132;0;            NaN
08.02.1971 00:00;1.581;0.138;0;0;0;0.138;0;0.728;0.182;0.024;0.084;0;0.109;0;1.581;0.138;0;0;0;0.138;0;0.953;0.238;0.026;0.066;0;0.093;0;1.581;0.138;0;0;0;0.138;0;1.169;0.292;0.028;0.054;0;0.082;0;1.581;0.138;0;0;0;0.138;0;1.147;0.287;0.052;0.102;0;0.154;0;1.581;0.138;0;0;0;0.138;0;0.763;0.191;0.039;0.112;0;0.151;0;0.151;0.161;0;            NaN;0.398;0.409;0;            NaN;0.502;0.616;0;            NaN;0.725;1.083;0;            NaN
09.02.1971 00:00;1.25;0.137;0;0;0;0.137;0;0.062;0;0.006;0.084;0;0.09;0;1.25;0.137;0;0;0;0.137;0;0.131;0.031;0.008;0.066;0;0.075;0;1.25;0.137;0;0;0;0.137;0;0.2;0.05;0.011;0.054;0;0.065;0;1.25;0.137;0;0;0;0.137;0;0.193;0.048;0.021;0.102;0;0.123;0;1.25;0.137;0;0;0;0.137;0;0.062;0;0.011;0.112;0;0.123;0;0.123;0.151;0;            NaN;0.339;0.398;0;            NaN;0.472;0.502;0;            NaN;0.592;0.725;0;            NaN
10.02.1971 00:00;0.45;0.126;0;0;0;0.126;0;0;0;0.001;0.084;0;0.085;0;0.45;0.126;0;0;0;0.126;0;0.066;0;0.001;0.066;0;0.068;0;0.45;0.126;0;0;0;0.126;0;0.131;0.033;0.004;0.054;0;0.058;0;0.45;0.126;0;0;0;0.126;0;0.128;0.032;0.007;0.102;0;0.109;0;0.45;0.126;0;0;0;0.126;0;0.026;0;0.001;0.112;0;0.113;0;0.113;0.123;0;            NaN;0.291;0.339;0;            NaN;0.406;0.472;0;            NaN;0.557;0.592;0;            NaN
11.02.1971 00:00;0.888;0.154;0;0;0;0.154;0;0;0;0;0.084;0;0.084;0;0.888;0.154;0;0;0;0.154;0;0.016;0;0;0.066;0;0.066;0;0.888;0.154;0;0;0;0.154;0;0.031;0;0.001;0.054;0;0.055;0;0.888;0.154;0;0;0;0.154;0;0.031;0;0.002;0.102;0;0.104;0;0.888;0.154;0;0;0;0.154;0;0.068;0;0;0.112;0;0.112;0;0.112;0.113;0;            NaN;0.273;0.291;0;            NaN;0.357;0.406;0;            NaN;0.491;0.557;0;            NaN
12.02.1971 00:00;1.75;0.142;0;0;0;0.142;0;0.082;0;0;0.084;0;0.084;0;1.75;0.142;0;0;0;0.142;0;0.234;0.03;0.002;0.066;0;0.068;0;1.75;0.142;0;0;0;0.142;0;0.344;0.086;0.004;0.054;0;0.059;0;1.75;0.142;0;0;0;0.142;0;0.344;0.086;0.008;0.102;0;0.11;0;1.75;0.142;0;0;0;0.142;0;0.193;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.281;0.273;0;            NaN;0.341;0.357;0;            NaN;0.442;0.491;0;            NaN
13.02.1971 00:00;2.55;0.171;0;0;0;0.171;0;2.629;0.657;0.056;0.084;0;0.14;0;2.55;0.171;0;0;0;0.171;0;3.42;0.855;0.058;0.066;0;0.124;0;2.55;0.171;0;0;0;0.171;0;3.938;0.984;0.051;0.054;0;0.105;0;2.55;0.171;0;0;0;0.171;0;3.944;0.986;0.09;0.102;0;0.192;0;2.55;0.171;0;0;0;0.171;0;2.296;0.574;0.058;0.112;0;0.17;0;0.17;0.112;0;            NaN;0.409;0.281;0;            NaN;0.405;0.341;0;            NaN;0.481;0.442;0;            NaN
14.02.1971 00:00;1.906;0.25;0;0;0;0.25;0;1.329;0.332;0.046;0.084;0;0.131;0;1.906;0.25;0;0;0;0.25;0;1.953;0.488;0.051;0.066;0;0.117;0;1.906;0.25;0;0;0;0.25;0;2.406;0.602;0.051;0.054;0;0.105;0;1.906;0.25;0;0;0;0.25;0;2.396;0.599;0.096;0.102;0;0.199;0;1.906;0.25;0;0;0;0.25;0;1.332;0.333;0.059;0.112;0;0.171;0;0.171;0.17;0;            NaN;0.473;0.409;0;            NaN;0.527;0.405;0;            NaN;0.536;0.481;0;            NaN
15.02.1971 00:00;1.706;0.251;0;0;0;0.251;0;6.442;1.61;0.147;0.084;0;0.232;0;1.706;0.251;0;0;0;0.251;0;6.212;1.553;0.116;0.066;0;0.183;0;1.706;0.251;0;0;0;0.251;0;5.537;1.384;0.084;0.054;0;0.139;0;1.706;0.251;0;0;0;0.251;0;5.724;1.431;0.159;0.102;0;0.261;0;1.706;0.251;0;0;0;0.251;0;5.963;1.491;0.169;0.112;0;0.281;0;0.281;0.171;0;            NaN;0.571;0.473;0;            NaN;0.656;0.527;0;            NaN;0.758;0.536;0;            NaN
16.02.1971 00:00;0.769;0.244;0;0;0;0.244;0;4.017;1.004;0.13;0.084;0;0.215;0;0.769;0.244;0;0;0;0.244;0;4.031;1.008;0.101;0.066;0;0.168;0;0.769;0.244;0;0;0;0.244;0;3.681;0.92;0.077;0.054;0;0.131;0;0.769;0.244;0;0;0;0.244;0;3.81;0.952;0.151;0.102;0;0.253;0;0.769;0.244;0;0;0;0.244;0;6.906;1.727;0.243;0.112;0;0.355;0;0.355;0.281;0;            NaN;0.665;0.571;0;            NaN;0.739;0.656;0;            NaN;0.871;0.758;0;            NaN
17.02.1971 00:00;0.094;0.182;0;0;0;0.182;0;3.665;0.916;0.11;0.084;0;0.194;0;0.094;0.182;0;0;0;0.182;0;4.234;1.059;0.096;0.066;0;0.162;0;0.094;0.182;0;0;0;0.182;0;4.581;1.145;0.081;0.054;0;0.135;0;0.094;0.182;0;0;0;0.182;0;4.593;1.148;0.153;0.102;0;0.255;0;0.094;0.182;0;0;0;0.182;0;5.54;1.385;0.227;0.112;0;0.339;0;0.339;0.355;0;            NaN;0.745;0.665;0;            NaN;0.827;0.739;0;            NaN;0.933;0.871;0;            NaN
18.02.1971 00:00;1.513;0.144;0;0;0;0.144;0;4.872;1.218;0.131;0.084;0;0.216;0;1.513;0.144;0;0;0;0.144;0;5.554;1.389;0.118;0.066;0;0.184;0;1.513;0.144;0;0;0;0.144;0;6.144;1.536;0.103;0.054;0;0.158;0;1.513;0.144;0;0;0;0.144;0;6.099;1.525;0.191;0.102;0;0.294;0;1.513;0.144;0;0;0;0.144;0;5.536;1.384;0.213;0.112;0;0.325;0;0.325;0.339;0;            NaN;0.79;0.745;0;            NaN;0.929;0.827;0;            NaN;1.043;0.933;0;            NaN
19.02.1971 00:00;1.719;0.108;0;0;0;0.108;0;3.976;0.994;0.12;0.084;0;0.205;0;1.719;0.108;0;0;0;0.108;0;4.639;1.16;0.109;0.066;0;0.176;0;1.719;0.108;0;0;0;0.108;0;5.131;1.283;0.1;0.054;0;0.154;0;1.719;0.108;0;0;0;0.108;0;5.112;1.278;0.188;0.102;0;0.29;0;1.719;0.108;0;0;0;0.108;0;4.866;1.216;0.194;0.112;0;0.306;0;0.306;0.325;0;            NaN;0.769;0.79;0;            NaN;0.966;0.929;0;            NaN;1.134;1.043;0;            NaN
20.02.1971 00:00;1.431;0.157;0;0;0;0.157;0;1.743;0.436;0.068;0.084;0;0.152;0;1.431;0.157;0;0;0;0.157;0;2.293;0.573;0.066;0.066;0;0.132;0;1.431;0.157;0;0;0;0.157;0;2.812;0.703;0.067;0.054;0;0.121;0;1.431;0.157;0;0;0;0.157;0;2.757;0.689;0.128;0.102;0;0.23;0;1.431;0.157;0;0;0;0.157;0;3.709;0.927;0.158;0.112;0;0.27;0;0.27;0.306;0;            NaN;0.658;0.769;0;            NaN;0.902;0.966;0;            NaN;1.118;1.134;0;            NaN
21.02.1971 00:00;3.188;0.206;0;0;0;0.206;0;3.188;0.797;0.082;0.084;0;0.167;0;3.188;0.206;0;0;0;0.206;0;4.19;1.048;0.085;0.066;0;0.151;0;3.188;0.206;0;0;0;0.206;0;4.544;1.136;0.075;0.054;0;0.129;0;3.188;0.206;0;0;0;0.206;0;4.656;1.164;0.142;0.102;0;0.244;0;3.188;0.206;0;0;0;0.206;0;5.99;1.497;0.201;0.112;0;0.313;0;0.313;0.27;0;            NaN;0.643;0.658;0;            NaN;0.809;0.902;0;            NaN;1.068;1.118;0;            NaN
22.02.1971 00:00;2.487;0.224;0;0;0;0.224;0;2.766;0.692;0.082;0.084;0;0.166;0;2.487;0.224;0;0;0;0.224;0;4.704;1.176;0.102;0.066;0;0.169;0;2.487;0.224;0;0;0;0.224;0;5.975;1.494;0.1;0.054;0;0.155;0;2.487;0.224;0;0;0;0.224;0;5.989;1.497;0.188;0.102;0;0.29;0;2.487;0.224;0;0;0;0.224;0;5.753;1.438;0.219;0.112;0;0.331;0;0.331;0.313;0;            NaN;0.757;0.643;0;            NaN;0.812;0.809;0;            NaN;0.975;1.068;0;            NaN
23.02.1971 00:00;1.456;0.178;0;0;0;0.178;0;1.031;0.258;0.043;0.084;0;0.128;0;1.456;0.178;0;0;0;0.178;0;1.641;0.41;0.055;0.066;0;0.121;0;1.456;0.178;0;0;0;0.178;0;2.044;0.511;0.06;0.054;0;0.115;0;1.456;0.178;0;0;0;0.178;0;2.049;0.512;0.119;0.102;0;0.222;0;1.456;0.178;0;0;0;0.178;0;2.075;0.519;0.127;0.112;0;0.239;0;0.239;0.331;0;            NaN;0.667;0.757;0;            NaN;0.878;0.812;0;            NaN;0.94;0.975;0;            NaN
24.02.1971 00:00;1.369;0.192;0;0;0;0.192;0;1.227;0.307;0.035;0.084;0;0.12;0;1.369;0.192;0;0;0;0.192;0;1.094;0.274;0.03;0.066;0;0.096;0;1.369;0.192;0;0;0;0.192;0;1.025;0.256;0.028;0.054;0;0.082;0;1.369;0.192;0;0;0;0.192;0;1.017;0.254;0.056;0.102;0;0.158;0;1.369;0.192;0;0;0;0.192;0;0.913;0.228;0.056;0.112;0;0.168;0;0.168;0.239;0;            NaN;0.48;0.667;0;            NaN;0.763;0.878;0;            NaN;0.998;0.94;0;            NaN
25.02.1971 00:00;1.538;0.267;0;0;0;0.267;0;0.962;0.241;0.03;0.084;0;0.114;0;1.538;0.267;0;0;0;0.267;0;1.444;0.361;0.031;0.066;0;0.097;0;1.538;0.267;0;0;0;0.267;0;1.812;0.453;0.03;0.054;0;0.084;0;1.538;0.267;0;0;0;0.267;0;1.796;0.449;0.055;0.102;0;0.157;0;1.538;0.267;0;0;0;0.267;0;1.519;0.38;0.052;0.112;0;0.164;0;0.164;0.168;0;            NaN;0.409;0.48;0;            NaN;0.577;0.763;0;            NaN;0.877;0.998;0;            NaN
26.02.1971 00:00;-0.325;0.257;0;0;0;0.257;8.551;0.941;0;0.008;0.084;0;0.092;0;-0.325;0.257;0;0;0;0.257;17.835;1.962;0;0.008;0.066;0;0.075;0;-0.325;0.257;0;0;0;0.257;24.432;2.688;0;0.01;0.054;0;0.065;0;-0.325;0.257;0;0;0;0.257;24.341;2.678;0;0.022;0.102;0;0.124;0;-0.325;0.257;0;0;0;0.257;19.472;2.142;0;0.019;0.112;0;0.131;0;0.131;0.164;0;            NaN;0.353;0.409;0;            NaN;0.484;0.577;0;            NaN;0.669;0.877;0;            NaN
27.02.1971 00:00;-5.6;0.228;0;0;0;0.228;13.534;0.548;0;0.001;0.084;0;0.085;0;-5.6;0.228;0;0;0;0.228;25.744;0.87;0;0.001;0.066;0;0.067;0;-5.6;0.228;0;0;0;0.228;34.205;1.075;0;0.001;0.054;0;0.056;0;-5.6;0.228;0;0;0;0.228;34.148;1.079;0;0.003;0.102;0;0.106;0;-5.6;0.228;0;0;0;0.228;28.25;0.966;0;0.003;0.112;0;0.115;0;0.115;0.131;0;            NaN;0.292;0.353;0;            NaN;0.42;0.484;0;            NaN;0.569;0.669;0;            NaN
28.02.1971 00:00;-6.225;0.203;0;0;0;0.203;18.381;0.533;0;0;0.084;0;0.084;0;-6.225;0.203;0;0;0;0.203;29.886;0.456;0;0;0.066;0;0.066;0;-6.225;0.203;0;0;0;0.203;37.273;0.338;0;0;0.054;0;0.054;0;-6.225;0.203;0;0;0;0.203;37.432;0.361;0;0;0.102;0;0.102;0;-6.225;0.203;0;0;0;0.203;34.682;0.707;0;0;0.112;0;0.112;0;0.112;0.115;0;            NaN;0.271;0.292;0;            NaN;0.358;0.42;0;            NaN;0.504;0.569;0;            NaN
01.03.1971 00:00;-6.7;0.229;0;0;0;0.229;23.67;0.582;0;0;0.084;0;0.084;0;-6.7;0.229;0;0;0;0.229;35.983;0.671;0;0;0.066;0;0.066;0;-6.7;0.229;0;0;0;0.229;43.409;0.675;0;0;0.054;0;0.054;0;-6.7;0.229;0;0;0;0.229;43.778;0.698;0;0;0.102;0;0.102;0;-6.7;0.229;0;0;0;0.229;42.216;0.829;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.269;0.271;0;            NaN;0.338;0.358;0;            NaN;0.443;0.504;0;            NaN
02.03.1971 00:00;-5;0.271;0;0;0;0.271;55.386;3.489;0;0;0.084;0;0.084;0;-5;0.271;0;0;0;0.271;63.119;2.985;0;0;0.066;0;0.066;0;-5;0.271;0;0;0;0.271;66.932;2.588;0;0;0.054;0;0.054;0;-5;0.271;0;0;0;0.271;67.483;2.608;0;0;0.102;0;0.102;0;-5;0.271;0;0;0;0.271;69.892;3.044;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.269;0;            NaN;0.335;0.338;0;            NaN;0.422;0.443;0;            NaN
03.03.1971 00:00;-5.031;0.32;0;0;0;0.32;70.955;1.712;0;0;0.084;0;0.084;0;-5.031;0.32;0;0;0;0.32;77.011;1.528;0;0;0.066;0;0.066;0;-5.031;0.32;0;0;0;0.32;79.716;1.406;0;0;0.054;0;0.054;0;-5.031;0.32;0;0;0;0.32;80.261;1.406;0;0;0.102;0;0.102;0;-5.031;0.32;0;0;0;0.32;89.114;2.114;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.422;0;            NaN
04.03.1971 00:00;-8.869;0.352;0;0;0;0.352;82.369;1.256;0;0;0.084;0;0.084;0;-8.869;0.352;0;0;0;0.352;96.71;2.167;0;0;0.066;0;0.066;0;-8.869;0.352;0;0;0;0.352;106.136;2.906;0;0;0.054;0;0.054;0;-8.869;0.352;0;0;0;0.352;106.278;2.862;0;0;0.102;0;0.102;0;-8.869;0.352;0;0;0;0.352;105.42;1.794;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
05.03.1971 00:00;-10.538;0.437;0;0;0;0.437;91.295;0.982;0;0;0.084;0;0.084;0;-10.538;0.437;0;0;0;0.437;113.273;1.822;0;0;0.066;0;0.066;0;-10.538;0.437;0;0;0;0.437;128.75;2.487;0;0;0.054;0;0.054;0;-10.538;0.437;0;0;0;0.437;128.597;2.455;0;0;0.102;0;0.102;0;-10.538;0.437;0;0;0;0.437;118.932;1.486;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
06.03.1971 00:00;-11.15;0.444;0;0;0;0.444;94.483;0.351;0;0;0.084;0;0.084;0;-11.15;0.444;0;0;0;0.444;117.966;0.516;0;0;0.066;0;0.066;0;-11.15;0.444;0;0;0;0.444;134.489;0.631;0;0;0.054;0;0.054;0;-11.15;0.444;0;0;0;0.444;134.341;0.632;0;0;0.102;0;0.102;0;-11.15;0.444;0;0;0;0.444;123.239;0.474;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
07.03.1971 00:00;-9.475;0.417;0;0;0;0.417;96.205;0.189;0;0;0.084;0;0.084;0;-9.475;0.417;0;0;0;0.417;119.545;0.174;0;0;0.066;0;0.066;0;-9.475;0.417;0;0;0;0.417;136.023;0.169;0;0;0.054;0;0.054;0;-9.475;0.417;0;0;0;0.417;135.841;0.165;0;0;0.102;0;0.102;0;-9.475;0.417;0;0;0;0.417;123.858;0.068;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
08.03.1971 00:00;-5.85;0.501;0;0;0;0.501;97.966;0.194;0;0;0.084;0;0.084;0;-5.85;0.501;0;0;0;0.501;121.932;0.262;0;0;0.066;0;0.066;0;-5.85;0.501;0;0;0;0.501;139.091;0.338;0;0;0.054;0;0.054;0;-5.85;0.501;0;0;0;0.501;138.818;0.327;0;0;0.102;0;0.102;0;-5.85;0.501;0;0;0;0.501;125.472;0.177;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
09.03.1971 00:00;-0.887;0.438;0;0;0;0.438;118.159;2.221;0;0;0.084;0;0.084;0;-0.887;0.438;0;0;0;0.438;145.409;2.582;0;0;0.066;0;0.066;0;-0.887;0.438;0;0;0;0.438;165.227;2.875;0;0;0.054;0;0.054;0;-0.887;0.438;0;0;0;0.438;164.801;2.858;0;0;0.102;0;0.102;0;-0.887;0.438;0;0;0;0.438;140.341;1.636;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
10.03.1971 00:00;-0.3;0.307;0;0;0;0.307;159.392;4.536;0;0;0.084;0;0.084;0;-0.3;0.307;0;0;0;0.307;196.256;5.593;0;0;0.066;0;0.066;0;-0.3;0.307;0;0;0;0.307;224.091;6.475;0;0;0.054;0;0.054;0;-0.3;0.307;0;0;0;0.307;223.17;6.421;0;0;0.102;0;0.102;0;-0.3;0.307;0;0;0;0.307;179.79;4.339;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
11.03.1971 00:00;-0.594;0.303;0;0;0;0.303;200.017;4.469;0;0;0.084;0;0.084;0;-0.594;0.303;0;0;0;0.303;255.818;6.552;0;0;0.066;0;0.066;0;-0.594;0.303;0;0;0;0.303;298.182;8.15;0;0;0.054;0;0.054;0;-0.594;0.303;0;0;0;0.303;296.625;8.08;0;0;0.102;0;0.102;0;-0.594;0.303;0;0;0;0.303;240.665;6.696;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
12.03.1971 00:00;1.769;0.378;0;0;0;0.378;90.796;2.232;0;0;0.084;0;0.084;0;1.769;0.378;0;0;0;0.378;143.322;2.943;0;0;0.066;0;0.066;0;1.769;0.378;0;0;0;0.378;183.034;3.519;0;0;0.054;0;0.054;0;1.769;0.378;0;0;0;0.378;181.642;3.483;0;0;0.102;0;0.102;0;1.769;0.378;0;0;0;0.378;128.753;2.816;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
13.03.1971 00:00;2.525;0.339;0;0;0;0.339;28.566;0.425;3.308;0.28;0.084;0;0.364;0;2.525;0.339;0;0;0;0.339;58.699;0.403;2.002;0.134;0.066;0;0.201;0;2.525;0.339;0;0;0;0.339;81.569;0.406;0.964;0.048;0.054;0;0.102;0;2.525;0.339;0;0;0;0.339;80.731;0.4;1.025;0.09;0.102;0;0.192;0;2.525;0.339;0;0;0;0.339;50.536;0.237;2.328;0.234;0.112;0;0.346;0;0.346;0.112;0;            NaN;0.406;0.268;0;            NaN;0.469;0.335;0;            NaN;0.699;0.419;0;            NaN
14.03.1971 00:00;3.5;0.357;0;0;0;0.357;0;0.096;2.881;0.334;0.084;0;0.419;0;3.5;0.357;0;0;0;0.357;6.938;0.323;5.257;0.395;0.066;0;0.461;0;3.5;0.357;0;0;0;0.357;29.774;0.481;5.3;0.283;0.054;0;0.337;0;3.5;0.357;0;0;0;0.357;28.936;0.481;5.3;0.51;0.102;0;0.612;0;3.5;0.357;0;0;0;0.357;0;0.364;5.145;0.622;0.112;0;0.734;0;0.734;0.346;0;            NaN;1.295;0.406;0;            NaN;0.867;0.469;0;            NaN;0.888;0.699;0;            NaN
15.03.1971 00:00;3.588;0.403;0;0;0;0.403;0;0.044;0;0.089;0.084;0;0.173;0;3.588;0.403;0;0;0;0.403;0;0.147;0.731;0.165;0.066;0;0.231;0;3.588;0.403;0;0;0;0.403;0;0.219;3.032;0.266;0.054;0;0.32;0;3.588;0.403;0;0;0;0.403;0;0.219;2.948;0.498;0.102;0;0.6;0;3.588;0.403;0;0;0;0.403;0;0.166;0;0.248;0.112;0;0.36;0;0.36;0.734;0;            NaN;1.654;1.295;0;            NaN;1.526;0.867;0;            NaN;1.04;0.888;0;            NaN
16.03.1971 00:00;2.3;0.482;0;0;0;0.482;0;0.241;0;0.009;0.084;0;0.093;0;2.3;0.482;0;0;0;0.482;0;1.203;0.301;0.047;0.066;0;0.114;0;2.3;0.482;0;0;0;0.482;0;1.925;0.481;0.104;0.054;0;0.159;0;2.3;0.482;0;0;0;0.482;0;1.898;0.474;0.21;0.102;0;0.313;0;2.3;0.482;0;0;0;0.482;0;1.368;0.342;0.07;0.112;0;0.182;0;0.182;0.36;0;            NaN;0.831;1.654;0;            NaN;1.767;1.526;0;            NaN;1.619;1.04;0;            NaN
17.03.1971 00:00;3.175;0.539;0;0;0;0.539;0;1.567;0.392;0.033;0.084;0;0.118;0;3.175;0.539;0;0;0;0.539;0;2.149;0.537;0.044;0.066;0;0.11;0;3.175;0.539;0;0;0;0.539;0;2.594;0.648;0.052;0.054;0;0.106;0;3.175;0.539;0;0;0;0.539;0;2.574;0.644;0.101;0.102;0;0.203;0;3.175;0.539;0;0;0;0.539;0;2.203;0.551;0.072;0.112;0;0.184;0;0.184;0.182;0;            NaN;0.491;0.831;0;            NaN;0.942;1.767;0;            NaN;1.885;1.619;0;            NaN
18.03.1971 00:00;5.037;0.348;0;0;0;0.348;0;0.69;0.172;0.025;0.084;0;0.11;0;5.037;0.348;0;0;0;0.348;0;0.838;0.21;0.026;0.066;0;0.092;0;5.037;0.348;0;0;0;0.348;0;0.919;0.23;0.027;0.054;0;0.081;0;5.037;0.348;0;0;0;0.348;0;0.923;0.231;0.053;0.102;0;0.155;0;5.037;0.348;0;0;0;0.348;0;0.87;0.218;0.049;0.112;0;0.161;0;0.161;0.184;0;            NaN;0.42;0.491;0;            NaN;0.583;0.942;0;            NaN;1.051;1.885;0;            NaN
19.03.1971 00:00;4.706;0.376;0;0;0;0.376;0;0.473;0.118;0.016;0.084;0;0.1;0;4.706;0.376;0;0;0;0.376;0;0.744;0.186;0.018;0.066;0;0.085;0;4.706;0.376;0;0;0;0.376;0;0.887;0.222;0.018;0.054;0;0.072;0;4.706;0.376;0;0;0;0.376;0;0.897;0.224;0.035;0.102;0;0.137;0;4.706;0.376;0;0;0;0.376;0;1.238;0.309;0.045;0.112;0;0.157;0;0.157;0.161;0;            NaN;0.37;0.42;0;            NaN;0.504;0.583;0;            NaN;0.684;1.051;0;            NaN
20.03.1971 00:00;4.919;0.439;0;0;0;0.439;0;0.464;0.116;0.014;0.084;0;0.098;0;4.919;0.439;0;0;0;0.439;0;0.597;0.149;0.014;0.066;0;0.081;0;4.919;0.439;0;0;0;0.439;0;0.719;0.18;0.014;0.054;0;0.069;0;4.919;0.439;0;0;0;0.439;0;0.708;0.177;0.027;0.102;0;0.129;0;4.919;0.439;0;0;0;0.439;0;0.696;0.174;0.033;0.112;0;0.145;0;0.145;0.157;0;            NaN;0.355;0.37;0;            NaN;0.451;0.504;0;            NaN;0.602;0.684;0;            NaN
21.03.1971 00:00;5.613;0.358;0;0;0;0.358;0;0.129;0;0.004;0.084;0;0.088;0;5.613;0.358;0;0;0;0.358;0;0.19;0.006;0.004;0.066;0;0.07;0;5.613;0.358;0;0;0;0.358;0;0.225;0.023;0.006;0.054;0;0.06;0;5.613;0.358;0;0;0;0.358;0;0.226;0.023;0.012;0.102;0;0.114;0;5.613;0.358;0;0;0;0.358;0;0.164;0;0.01;0.112;0;0.122;0;0.122;0.145;0;            NaN;0.319;0.355;0;            NaN;0.425;0.451;0;            NaN;0.539;0.602;0;            NaN
22.03.1971 00:00;2.638;0.383;0;0;0;0.383;0;1.058;0.265;0.023;0.084;0;0.107;0;2.638;0.383;0;0;0;0.383;0;1.479;0.37;0.025;0.066;0;0.092;0;2.638;0.383;0;0;0;0.383;0;1.819;0.455;0.024;0.054;0;0.078;0;2.638;0.383;0;0;0;0.383;0;1.801;0.45;0.042;0.102;0;0.144;0;2.638;0.383;0;0;0;0.383;0;0.873;0.218;0.023;0.112;0;0.135;0;0.135;0.122;0;            NaN;0.344;0.319;0;            NaN;0.41;0.425;0;            NaN;0.532;0.539;0;            NaN
